2041.0;717.0;416.0;de;507.0;"Hamburg to Greifswald";FFFFFF;144452.0;Berlin;7200.0;2893.0
137.0;37696.0;1.0;en;246.0;"turn on notifs";C0DEED;2554.0;"Pacific Time (US & Canada)";-25200.0;503.0
2482.0;1396.0;2438.0;en;27.0;"Clitheroe, Lancashire";0.0;26969.0;London;3600.0;3488.0
10882.0;13436.0;6491.0;es;129.0;"justin liked & shawn follows ";FFFFFF;139253.0;Mid-Atlantic;-7200.0;1660.0
5339.0;57.0;275.0;en;2.0;essex;C0DEED;327.0;Amsterdam;7200.0;3017.0
266.0;251.0;132.0;fr;21.0;#Rennes;0.0;14114.0;Paris;7200.0;2604.0
5.0;516.0;238.0;en;26.0;Cheshire;0.0;28733.0;London;3600.0;1774.0
14806.0;502.0;406.0;en;5.0;"UK ";FFFFFF;6103.0;London;3600.0;1687.0
2356.0;17031.0;2203.0;en;163.0;Houston;EEEEEE;47377.0;"Central Time (US & Canada)";-18000.0;2447.0
5554.0;818.0;970.0;en;49.0;"The Hague, Holland";C0DEED;17241.0;"Pacific Time (US & Canada)";-25200.0;2858.0
18732.0;2320.0;788.0;pt;44.0;Brasil;C0DEED;22511.0;"Pacific Time (US & Canada)";-25200.0;641.0
109137.0;909.0;971.0;en;20.0;"KSA- PAKISTAN --AK ";0.0;41851.0;Riyadh;10800.0;2186.0
33.0;389.0;307.0;en;12.0;"Aberdeen, scotland";C0DEED;65777.0;Nukualofa;46800.0;2633.0
1063.0;1066.0;3126.0;en;6.0;"Cheltenham, UK";0.0;2721.0;London;3600.0;2944.0
10841.0;343.0;412.0;es;2.0;México;C0DEED;6060.0;"Mexico City";-18000.0;2292.0
6442.0;1568.0;520.0;en;7.0;"toronto ";0.0;11620.0;"Eastern Time (US & Canada)";-14400.0;1628.0
1398.0;483.0;511.0;en;8.0;Scunthorpe;C0DEED;3550.0;Monterrey;-18000.0;2338.0
9140.0;741.0;486.0;pt;5.0;"Bobadela, Lisboa";FFFFFF;23311.0;Casablanca;0.0;1329.0
48.0;797.0;685.0;en;58.0;"Brussels, Belgium";0.0;105014.0;Brussels;7200.0;711.0
1349.0;81.0;238.0;en;2.0;"Fort Erie, Ontario";0.0;3711.0;Hawaii;-36000.0;1650.0
9922.0;861.0;377.0;en;7.0;"15 | capricorn | NS | 3827km";FFFFFF;16134.0;"Atlantic Time (Canada)";-10800.0;1905.0
1.0;723.0;736.0;es;5.0;"Estados Unidos";0.0;3845.0;"Central Time (US & Canada)";-18000.0;1523.0
0.0;942.0;384.0;en;355.0;"United States";0.0;168908.0;"Pacific Time (US & Canada)";-25200.0;676.0
17537.0;1261.0;5001.0;en;45.0;"Harrow, London";0.0;28202.0;Amsterdam;7200.0;1981.0
4313.0;2352.0;2082.0;en;84.0;"Milton Keynes";C0DEED;26772.0;London;3600.0;3241.0
1.0;1109.0;16.0;en;3.0;"Leeds, West Yorkshire, UK";C0DEED;3267.0;Casablanca;0.0;1282.0
372.0;585.0;438.0;fr;16.0;Chartreuse;0.0;51751.0;Paris;7200.0;2658.0
131.0;239.0;157.0;en;12.0;"Zona 1/LH, República Catalana";C0DEED;759.0;Paris;7200.0;295.0
30769.0;2452.0;707.0;en;20.0;"Mistake island";FFFFFF;22166.0;"Pacific Time (US & Canada)";-25200.0;1460.0
5163.0;948.0;1425.0;en;43.0;"Exeter, Devon, England";DFDFDF;10403.0;Europe/Belfast;3600.0;1801.0
153.0;6115.0;6714.0;en;166.0;"Ubiquitous - N Z, UK & Siam.";EEEEEE;194594.0;Auckland;43200.0;2215.0
1207.0;258.0;429.0;pt;0.0;"Almada, Portugal";0.0;5665.0;Amsterdam;7200.0;1526.0
16267.0;2004.0;2729.0;en;61.0;"C-bus, Ohio";FFFFFF;42784.0;"Atlantic Time (Canada)";-10800.0;2472.0
3211.0;1134.0;764.0;pt;0.0;"in offland";C0DEED;3816.0;"Pacific Time (US & Canada)";-25200.0;585.0
11969.0;2538.0;2156.0;pt;8.0;"na sua ";C0DEED;9938.0;"Pacific Time (US & Canada)";-25200.0;245.0
1454.0;291.0;265.0;nl;20.0;Maassluis;C0DEED;5377.0;Amsterdam;7200.0;2670.0
34.0;7299.0;7071.0;en;67.0;France;0.0;47999.0;"Pacific Time (US & Canada)";-25200.0;362.0
805.0;158.0;304.0;en;13.0;"The Netherlands";C0DEED;3597.0;Greenland;-7200.0;2565.0
2662.0;285.0;184.0;en;2.0;SDAR;0.0;14478.0;Beijing;28800.0;1370.0
0.0;1164.0;6.0;en;51.0;Indonesia;C0DEED;456518.0;Jakarta;25200.0;1397.0
11692.0;1281.0;1574.0;en;3.0;"Kuala Lumpur";FFFFFF;35920.0;Beijing;28800.0;1694.0
2622.0;16244.0;918.0;en;57.0;"Ubercode : BOLLYLOMO";FFFFFF;206818.0;"Pacific Time (US & Canada)";-25200.0;2797.0
24918.0;492.0;442.0;es;6.0;|-/;0.0;15282.0;Madrid;7200.0;713.0
6972.0;470.0;308.0;es;4.0;"MADRID - ÁVILA ";0.0;8605.0;Amsterdam;7200.0;1925.0
906.0;45.0;52.0;en;1.0;Lagos;C0DEED;1828.0;"Pacific Time (US & Canada)";-25200.0;688.0
3200.0;150.0;176.0;en;12.0;"yeovil, Somerset, UK";C0DEED;10890.0;London;3600.0;2074.0
4590.0;420.0;405.0;en;13.0;"Telford, Shropshire, UK";258565.0;5578.0;Casablanca;0.0;2043.0
10190.0;766.0;500.0;en;2.0;"UMD | Eau Claire sc:tvhhags  ";EEEEEE;8330.0;"Eastern Time (US & Canada)";-14400.0;1860.0
9917.0;135.0;1329.0;en;3.0;"New Jersey";BFBFBF;8729.0;"Eastern Time (US & Canada)";-14400.0;3119.0
3232.0;658.0;862.0;en;1.0;"Almost Heaven, WV";0.0;1986.0;"Pacific Time (US & Canada)";-25200.0;2112.0
8161.0;172.0;27.0;en;69.0;"East Kent & Chester";C0DEED;26081.0;Hawaii;-36000.0;1780.0
19.0;72.0;168.0;en;9.0;"Atlanta, GA";C0DEED;1643.0;"Eastern Time (US & Canada)";-14400.0;2983.0
942.0;699.0;966.0;en;3.0;"Jeddah, Kingdom of Saudi Arabia";EEEEEE;13286.0;Riyadh;10800.0;2145.0
1569.0;635.0;170.0;en;6.0;"United Arab Emirates";FFFFFF;68538.0;"Abu Dhabi";14400.0;1944.0
125.0;527.0;627.0;es;7.0;"Distrito Federal";EEEEEE;13486.0;"Mexico City";-18000.0;2132.0
1847.0;236.0;308.0;en;0.0;Nottz;FFFFFF;7953.0;Amsterdam;7200.0;1824.0
6709.0;2043.0;565.0;pt;30.0;Portugal;0.0;13427.0;Lisbon;3600.0;419.0
1013.0;613.0;945.0;en;59.0;"Dover, NH";454B52;3694.0;"Eastern Time (US & Canada)";-14400.0;3014.0
1630.0;595.0;424.0;fr;143.0;"Marseille, Provence-Alpes-Côte";C0DEED;148028.0;"Pacific Time (US & Canada)";-25200.0;612.0
4753.0;299.0;645.0;en;1.0;"Bristol, England";FFFFFF;2565.0;Amsterdam;7200.0;1521.0
3413.0;682.0;338.0;en;94.0;"West Palm Beach, Florida";C0DEED;46827.0;"Eastern Time (US & Canada)";-14400.0;3251.0
17183.0;1132.0;729.0;en;20.0;"    / utopía.";FFFFFF;76134.0;"Eastern Time (US & Canada)";-14400.0;2048.0
6498.0;586.0;816.0;en;30.0;walmington-on-sea,kent;EEEEEE;18704.0;London;3600.0;1666.0
1290.0;151.0;207.0;de;3.0;Germany;0.0;1619.0;Berlin;7200.0;1824.0
3618.0;290.0;899.0;en;5.0;"Portland, OR";EEEEEE;3088.0;Hawaii;-36000.0;2197.0
1494.0;4333.0;3908.0;en;80.0;Belfast;C0DEED;10384.0;"Pacific Time (US & Canada)";-25200.0;2633.0
1978.0;11496.0;770.0;en;161.0;"14 Tariff St, Manchester";0.0;5331.0;Amsterdam;7200.0;1659.0
14678.0;405.0;718.0;en;11.0;xRacqueline;FFFFFF;115396.0;"Midway Island";-39600.0;2111.0
3831.0;1048.0;495.0;es;7.0;Argentina;0.0;11993.0;Mid-Atlantic;-7200.0;1288.0
38.0;3351.0;4244.0;en;77.0;London;0.0;48712.0;London;3600.0;2278.0
12300.0;3115.0;3149.0;pt;13.0;"+ real q 솝 só cecilly";0.0;27575.0;Brasilia;-10800.0;1554.0
110.0;165.0;336.0;es;0.0;"Manta, Ecuador";0.0;5568.0;Quito;-18000.0;2244.0
5148.0;60.0;87.0;en-gb;1.0;"Earth ";0.0;100.0;Dublin;3600.0;1371.0
484.0;247.0;434.0;en;1.0;"Liverpool, England.";65B0DA;5125.0;Casablanca;0.0;3035.0
2234.0;14358.0;12180.0;en;92.0;"Accra, Ghana";0.0;316418.0;London;3600.0;2120.0
1683.0;225.0;633.0;en;6.0;"Springfield, IL";FFFFFF;8993.0;"Eastern Time (US & Canada)";-14400.0;2081.0
2515.0;34820.0;77.0;en;161.0;"Los Angeles, CA";0.0;5482.0;"Eastern Time (US & Canada)";-14400.0;923.0
3814.0;421.0;506.0;en;8.0;"Depok, West Java";C0DEED;54787.0;Hanoi;25200.0;1985.0
0.0;5778.0;48.0;fr;69.0;"Paris, France";FFFFFF;4892.0;Paris;7200.0;1179.0
81.0;815.0;2335.0;pt;1.0;"Luziânia, Brasil";C0DEED;4683.0;"Pacific Time (US & Canada)";-25200.0;180.0
143.0;1836.0;3337.0;en;1317.0;"DeLand, Ormond, Daytona Beach";FFFFFF;110007.0;"Eastern Time (US & Canada)";-14400.0;2362.0
10533.0;365.0;298.0;en;3.0;"White House ";181A1E;3475.0;Tijuana;-25200.0;1237.0
558.0;11.0;55.0;id;1.0;jambi,indonesia;0.0;120.0;Jakarta;25200.0;1458.0
0.0;5810.0;4010.0;es;43.0;Coahuila;DFDFDF;332060.0;Monterrey;-18000.0;2349.0
59715.0;892.0;904.0;es;15.0;"Tijuana, Baja California";0.0;26809.0;Arizona;-25200.0;1902.0
22.0;4445.0;907.0;en;1241.0;USA;0.0;2643625.0;"Eastern Time (US & Canada)";-14400.0;2725.0
41813.0;3308.0;3751.0;en;881.0;"HAMAR  NORWAY ";5ED4DC;98412.0;Paris;7200.0;1385.0
18656.0;7485.0;1159.0;pt;36.0;Brasil;FFFFFF;53638.0;Brasilia;-10800.0;1511.0
294.0;447.0;228.0;en;2.0;ID;0.0;13154.0;Jakarta;25200.0;2085.0
141.0;254.0;277.0;en;6.0;"Bojonegoro City";FFFFFF;29207.0;"Pacific Time (US & Canada)";-25200.0;2522.0
5235.0;887.0;436.0;en;5.0;"City of London, London";C0DEED;39628.0;"Pacific Time (US & Canada)";-25200.0;1367.0
13355.0;1020.0;4000.0;en;131.0;"Long Island, NY";0.0;28341.0;"Eastern Time (US & Canada)";-14400.0;2970.0
7474.0;67.0;85.0;ar;0.0;"Mecca // NYC     ";0.0;250.0;"Central America";-21600.0;445.0
13951.0;1948.0;734.0;en-gb;83.0;"London ";C0DEED;17292.0;Amsterdam;7200.0;1431.0
3038.0;5232.0;1152.0;en;261.0;"Porto, Portugal";181A1E;1734091.0;Hawaii;-36000.0;2911.0
45032.0;14791.0;16239.0;en;573.0;"SE Meeechigan / NW Ohio";FFFFFF;344471.0;"Atlantic Time (Canada)";-10800.0;2973.0
783.0;2253.0;3754.0;en;3.0;"United States";C0DEED;12886.0;"Pacific Time (US & Canada)";-25200.0;562.0
0.0;3.0;9.0;en-gb;1.0;"Toronto, Ontario";C0DEED;2121.0;"Pacific Time (US & Canada)";-25200.0;32.0
171.0;313773.0;1630.0;en;1979.0;"Columnist, The Toronto Sun";F2E195;104201.0;Asia/Calcutta;19800.0;3131.0
783.0;2253.0;3754.0;en;3.0;"United States";C0DEED;12886.0;"Pacific Time (US & Canada)";-25200.0;562.0
424.0;982.0;1103.0;en;46.0;Gravesend;7281.0;57509.0;London;3600.0;3005.0
12288.0;1409.0;1321.0;en;48.0;"Jakarta & Idaho Falls, Idaho";FFFFFF;50430.0;Bangkok;25200.0;2954.0
92.0;91.0;594.0;en;1.0;"Manhattan, NY";C0DEED;3207.0;"Pacific Time (US & Canada)";-25200.0;487.0
9019.0;1683.0;1458.0;en;53.0;"Almond, NC";5ED4DC;43821.0;"Eastern Time (US & Canada)";-14400.0;2015.0
8905.0;209.0;754.0;en;2.0;"Southend-on-Sea, East";C0DEED;5556.0;London;3600.0;1705.0
8796.0;3121.0;1568.0;pt;23.0;Portugal;0.0;44865.0;Azores;0.0;1983.0
1600.0;2536.0;2114.0;en;614.0;"Danvers, Massachusetts";C0DEED;36159.0;"Pacific Time (US & Canada)";-25200.0;217.0
17693.0;942.0;325.0;en;244.0;Dallas;FFFFFF;122989.0;"Central Time (US & Canada)";-18000.0;1863.0
27077.0;178164.0;493.0;en;228.0;"Croydon London, United Kingdom";87BC44;124871.0;Casablanca;0.0;3635.0
41709.0;58989.0;57595.0;en;2632.0;"Dreieich, Germany";0.0;1176075.0;Bern;7200.0;3123.0
39.0;3351.0;4244.0;en;77.0;London;0.0;48713.0;London;3600.0;2278.0
5893.0;1300.0;589.0;pt;27.0;"liberté égalité beyoncé";0.0;62891.0;Greenland;-7200.0;2069.0
1577.0;1115.0;490.0;it;167.0;" Torino, Italy";FFFFFF;918977.0;Rome;7200.0;3108.0
12506.0;4043.0;4991.0;en;352.0;"London, England";0.0;11857.0;"Pacific Time (US & Canada)";-25200.0;1305.0
29667.0;808.0;1232.0;es;14.0;"Canary Islands, Spain ✨";65B0DA;13098.0;"Pacific Time (US & Canada)";-25200.0;1915.0
1468.0;24811.0;777.0;es;203.0;"Quito, Ecuador";EEEEEE;53181.0;Quito;-18000.0;2657.0
15646.0;152.0;46.0;es;0.0;Badalona;0.0;22989.0;Madrid;7200.0;2649.0
16286.0;1689.0;2363.0;en;45.0;"Warwickshire, England";BDDCAD;56514.0;London;3600.0;2862.0
171.0;313773.0;1630.0;en;1979.0;"Columnist, The Toronto Sun";F2E195;104202.0;Asia/Calcutta;19800.0;3131.0
4.0;411.0;1039.0;en;4.0;CHELMSFORD;EEEEEE;172.0;Amsterdam;7200.0;1137.0
163218.0;755.0;350.0;en;148.0;Glasgow;288085.0;172649.0;Edinburgh;3600.0;3055.0
21506.0;2628.0;2253.0;en;5.0;"Cabra, Dublin";EEEEEE;226.0;Amsterdam;7200.0;2098.0
1000.0;2121.0;1936.0;es;21.0;"Santo Domingo Este R.D.";FFFFFF;54103.0;Quito;-18000.0;2528.0
3119.0;712.0;491.0;es;2.0;"{agus♡} {mica♡}";0.0;13241.0;"Pacific Time (US & Canada)";-25200.0;268.0
75.0;209.0;1014.0;en;4.0;Derby!;0.0;639.0;London;3600.0;2548.0
4573.0;233.0;324.0;en;1.0;"New Jersey, USA";C0DEED;15379.0;"Pacific Time (US & Canada)";-25200.0;342.0
41709.0;58989.0;57595.0;en;2632.0;"Dreieich, Germany";0.0;1176076.0;Bern;7200.0;3123.0
1935.0;681.0;2572.0;en;34.0;"Brixton, London.";0.0;4061.0;London;3600.0;2732.0
36155.0;911.0;372.0;pt;3.0;"Estádio da Luz";0.0;89277.0;Amsterdam;7200.0;1908.0
9628.0;1035.0;427.0;en;6.0;"Raleigh, NC";FFFFFF;59356.0;"Eastern Time (US & Canada)";-14400.0;2164.0
363.0;837.0;963.0;en;41.0;"Kuala Lumpur";CC3366;76938.0;Beijing;28800.0;2345.0
15406.0;3445.0;4845.0;en;162.0;Portsmouth;5ED4DC;242972.0;London;3600.0;2939.0
39812.0;3074.0;123.0;en-gb;62.0;"London, England";C0DEED;48513.0;London;3600.0;1115.0
7283.0;560.0;782.0;en;17.0;"Jakarta, Indonesia";FFFFFF;110131.0;Jakarta;25200.0;2885.0
31501.0;671.0;675.0;en;4.0;gaybies™;C0DEED;19547.0;"Pacific Time (US & Canada)";-25200.0;335.0
6188.0;1770.0;1232.0;en;26.0;"On the Emerald Isle ...";FFFFFF;50791.0;Dublin;3600.0;2263.0
749.0;680338.0;295.0;da;1169.0;"Denmark     ";FFFFFF;62186.0;Copenhagen;7200.0;1959.0
16707.0;1629.0;1282.0;en;16.0;"Manchester, England";FFFFFF;65928.0;London;3600.0;2264.0
82229.0;5186.0;3399.0;en;49.0;Nomad;C0DEED;72734.0;"Pacific Time (US & Canada)";-25200.0;449.0
6063.0;348.0;570.0;en;3.0;"London, England";C0DEED;13531.0;London;3600.0;1820.0
441.0;162.0;50.0;en;29.0;"Bradford, England";C0DEED;28830.0;London;3600.0;2143.0
11689.0;839.0;555.0;en;98.0;"Manchester, UK";0.0;18664.0;London;3600.0;2070.0
38.0;2894.0;270.0;en;2857.0;USA;FFFFFF;828243.0;"Pacific Time (US & Canada)";-25200.0;1406.0
177.0;697.0;873.0;en;15.0;"ÜT: -3.743652,-38.486799";86A4A6;42461.0;Brasilia;-10800.0;2994.0
1840.0;245.0;528.0;en-gb;72.0;"Middlesex, England";EEEEEE;15913.0;London;3600.0;705.0
1727.0;119.0;129.0;en;11.0;"Acid bubble";C0DEED;7213.0;London;3600.0;1502.0
95.0;17.0;189.0;en-gb;0.0;"Sale, England";0.0;258.0;"Pacific Time (US & Canada)";-25200.0;239.0
86.0;1361.0;2494.0;en;9.0;Kano,abuja,lagoz,Nigeria;C0DEED;18237.0;"Pacific Time (US & Canada)";-25200.0;2342.0
1810.0;1671.0;500.0;en;28.0;"Glasgow, Scotland";0.0;55480.0;London;3600.0;2860.0
1985.0;64.0;272.0;en;5.0;"Florida, USA";0.0;1090.0;"Atlantic Time (Canada)";-10800.0;1430.0
3978.0;899.0;1245.0;en;31.0;MY;EEEEEE;134192.0;"Kuala Lumpur";28800.0;2926.0
38333.0;11940.0;11463.0;it;35.0;"Vicenza, Veneto";C0DEED;52580.0;Rome;7200.0;965.0
3303.0;309.0;520.0;es;8.0;"Región de Málaga";C0DEED;7123.0;Madrid;7200.0;2604.0
91924.0;1878.0;1054.0;en;13.0;"Atlantic Beach, FL";0.0;117520.0;Hawaii;-36000.0;1999.0
2526.0;369.0;228.0;pt;3.0;"Na siría à procura de camarão";C0DEED;8451.0;"Pacific Time (US & Canada)";-25200.0;567.0
6524.0;99247.0;126.0;en;263.0;WorldWide;C0DEED;91288.0;Casablanca;0.0;1444.0
11685.0;4342.0;548.0;pt;23.0;moonlight;FFFFFF;33332.0;Brasilia;-10800.0;1320.0
5387.0;1499.0;96.0;en;16.0;#prayformanchester;0.0;7209.0;"Pacific Time (US & Canada)";-25200.0;720.0
0.0;11519.0;12046.0;en;61.0;World;0.0;74225.0;"Pacific Time (US & Canada)";-25200.0;1685.0
12802.0;1206.0;566.0;es;13.0;"Wisteria Lane";0.0;77435.0;Amsterdam;7200.0;1672.0
2329.0;876.0;2203.0;en;6.0;"Washington, DC";C0DEED;2486.0;"Atlantic Time (Canada)";-10800.0;2030.0
1707.0;243.0;393.0;en;2.0;"Jeffersonville, IN";0.0;3497.0;"Indiana (East)";-14400.0;40.0
40147.0;2622.0;141.0;fr;58.0;"Aisne, Picardie";0.0;120376.0;Paris;7200.0;2319.0
1.0;601.0;431.0;es;3.0;"Nueva York, USA";C0DEED;3041.0;"Buenos Aires";-10800.0;245.0
34976.0;2543.0;1516.0;pt;5.0;"dl, sa, kb, ouat, pll, to";FFFFFF;66099.0;Brasilia;-10800.0;2264.0
11133.0;4236.0;308.0;pt;18.0;"Nova Iorque, USA";FFFFFF;106936.0;Brasilia;-10800.0;1396.0
1619.0;489.0;991.0;en;4.0;Manchester;1CD1DB;4810.0;London;3600.0;2278.0
7.0;3953.0;598.0;en;35.0;"Football pitch";C0DEED;172090.0;"West Central Africa";3600.0;1832.0
28488.0;544.0;437.0;es;25.0;México;0.0;24410.0;"Pacific Time (US & Canada)";-25200.0;573.0
30041.0;1518.0;1353.0;en;13.0;"Socialist State of California";C0DEED;22249.0;"Pacific Time (US & Canada)";-25200.0;327.0
17.0;8135.0;80.0;en;4446.0;"California, USA";0.0;687637.0;"Pacific Time (US & Canada)";-25200.0;3025.0
4678.0;945.0;1016.0;en;6.0;"Lancaster / Newcastle ";65B0DA;13119.0;Casablanca;0.0;2382.0
35959.0;446.0;175.0;en-GB;3.0;"honeymoon ãve";C0DEED;6478.0;GMT;0.0;525.0
1092.0;289.0;357.0;pt;2.0;Coimbra;C0DEED;6612.0;"Pacific Time (US & Canada)";-25200.0;1161.0
308.0;316.0;218.0;en;2.0;"Abu Dhabi, United Arab Emirates";C0DEED;7117.0;Baku;14400.0;1495.0
2234.0;14359.0;12182.0;en;92.0;"Accra, Ghana";0.0;316419.0;London;3600.0;2120.0
775.0;739.0;414.0;it;48.0;"Kampala, Uganda";0.0;3728.0;London;3600.0;2102.0
2415.0;32.0;54.0;en;1.0;❤️@littlestarjin;0.0;7968.0;"Eastern Time (US & Canada)";-14400.0;266.0
263.0;1336.0;723.0;en-gb;29.0;Manchester;0.0;825.0;"Pacific Time (US & Canada)";-25200.0;893.0
692.0;760.0;2112.0;en;14.0;" Herts | London | Brighton ";C0DEED;1642.0;London;3600.0;1775.0
3166.0;1115.0;502.0;fr;29.0;"Lyon, France";FFFFFF;80684.0;Amsterdam;7200.0;1880.0
1.0;81.0;135.0;en;11.0;"some place";829D5E;104948.0;"Eastern Time (US & Canada)";-14400.0;2422.0
7.0;3953.0;598.0;en;35.0;"Football pitch";C0DEED;172091.0;"West Central Africa";3600.0;1832.0
14678.0;405.0;718.0;en;11.0;xRacqueline;FFFFFF;115398.0;"Midway Island";-39600.0;2111.0
84954.0;300.0;2557.0;en;20.0;"new york, ny";EEEEEE;23309.0;"Eastern Time (US & Canada)";-14400.0;2008.0
99.0;1647.0;1342.0;en;24.0;Manchester;86A4A6;7488.0;London;3600.0;3099.0
2465.0;758.0;795.0;en;20.0;"Wilpshire, England";EEEEEE;4518.0;London;3600.0;2309.0
0.0;8.0;77.0;en;0.0;"Manchester, England";C0DEED;308.0;"Pacific Time (US & Canada)";-25200.0;709.0
29452.0;5233.0;626.0;en;33.0;"Karachi, Pakistan";FFFFFF;104372.0;Karachi;18000.0;1150.0
0.0;19679.0;46.0;es;317.0;U.K.;C0DEED;1128987.0;Caracas;-14400.0;1044.0
1440.0;155.0;360.0;pt;5.0;"Campina Grande /Paraíba";FFFFFF;1458.0;Brasilia;-10800.0;1375.0
168.0;93.0;154.0;en;3.0;"Buffalo, NY";0.0;6516.0;America/New_York;-14400.0;58.0
12064.0;15957.0;10934.0;en;69.0;"England, United Kingdom";FFFFFF;168618.0;"International Date Line West";-39600.0;1685.0
864.0;8822.0;6111.0;en;87.0;"Missouri, USA";0.0;272549.0;"Central Time (US & Canada)";-18000.0;390.0
20486.0;512.0;1882.0;pt;13.0;"Brazil ";0.0;45591.0;Brasilia;-10800.0;2639.0
15893.0;899.0;1224.0;en;34.0;"Somewhere on Earth   ";0.0;46891.0;Greenland;-7200.0;2975.0
893.0;263.0;578.0;en;4.0;here;C0DEED;4743.0;London;3600.0;2350.0
1.0;81.0;135.0;en;11.0;"some place";829D5E;104950.0;"Eastern Time (US & Canada)";-14400.0;2422.0
1714.0;443.0;736.0;en;6.0;"North West England";0.0;7343.0;London;3600.0;2880.0
6827.0;174.0;107.0;es;2.0;"it must be pop";0.0;2219.0;"Pacific Time (US & Canada)";-25200.0;1442.0
2477.0;136.0;95.0;fr;7.0;"Abidjan, CI ";0.0;14989.0;Casablanca;0.0;1555.0
3278.0;430.0;254.0;en;7.0;Mɑlɑysiɑ;FFFFFF;46768.0;"Kuala Lumpur";28800.0;2688.0
717.0;286.0;433.0;en;6.0;"Mahwah, NJ";65B0DA;1945.0;"Eastern Time (US & Canada)";-14400.0;2280.0
6507.0;3032.0;799.0;en;392.0;"Bharat ";FFFFFF;565336.0;"New Delhi";19800.0;1614.0
37314.0;1658.0;623.0;en;33.0;"Stealing kebabs in Manchester";0.0;113505.0;Casablanca;0.0;2025.0
12485.0;36981.0;522.0;en;69.0;"Instagram - ItsDannyTDJ";0.0;21407.0;London;3600.0;2385.0
3915.0;1084.0;1119.0;es;9.0;Spain;0.0;10337.0;Athens;10800.0;1204.0
